T,Bx,Bz,Oc,j,z,pp,cc,joint,C,Acut,dA
70.0,0.23226114680059184,0.005,0.5623413251903491,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015015859073712725,0.008676964579288187,0.00013029207731018845
70.0,0.23226114680059184,0.005,0.5956621435290109,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015021354106552545,0.008676964579288187,0.0001303397575155016
70.0,0.23226114680059184,0.005,0.6309573444801936,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015026254568348293,0.008676964579288187,0.00013038227864892545
70.0,0.23226114680059184,0.005,0.6683439175686149,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015030624501102737,0.008676964579288187,0.00013042019640064964
70.0,0.23226114680059184,0.005,0.707945784384138,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015034521108708957,0.008676964579288187,0.0001304540071268282
70.0,0.23226114680059184,0.005,0.7498942093324558,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015037995474740412,0.008676964579288187,0.0001304841540778186
70.0,0.23226114680059184,0.005,0.7943282347242822,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.01504109320745501,0.008676964579288187,0.00013051103299485927
70.0,0.23226114680059184,0.005,0.8413951416451956,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015043855018856467,0.008676964579288187,0.0001305349971345644
70.0,0.23226114680059184,0.005,0.8912509381337459,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015046317244129323,0.008676964579288187,0.0001305563617760432
70.0,0.23226114680059184,0.005,0.9440608762859236,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015048512307249918,0.008676964579288187,0.0001305754082609899
70.0,0.23226114680059184,0.005,1.0,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.01505046913808327,0.008676964579288187,0.00013059238761281856
70.0,0.23226114680059184,0.005,1.0592537251772898,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015052213545808777,0.008676964579288187,0.0001306075237768646
70.0,0.23226114680059184,0.005,1.1220184543019642,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015053768553078996,0.008676964579288187,0.00013062101651986884
70.0,0.23226114680059184,0.005,1.188502227437019,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.01505515469490732,0.008676964579288187,0.00013063304402341508
70.0,0.23226114680059184,0.005,1.2589254117941675,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015056390285901411,0.008676964579288187,0.0001306437652027053
70.0,0.23226114680059184,0.005,1.333521432163324,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015057491659111133,0.008676964579288187,0.00013065332177903462
70.0,0.23226114680059184,0.005,1.4125375446227555,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015058473379439196,0.008676964579288187,0.000130661840131548
70.0,0.23226114680059184,0.005,1.4962356560944343,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015059348434270838,0.008676964579288187,0.00013066943295132708
70.0,0.23226114680059184,0.005,1.584893192461114,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015060128403712344,0.008676964579288187,0.00013067620071854395
70.0,0.23226114680059184,0.005,1.6788040181225607,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015060823612586241,0.008676964579288187,0.00013068223302131797
